order_id,order_date,customer_id,region,category,channel,quantity,unit_price,discount,order_value,is_returned
101752,2025-08-22,10724,North,Electronics,Store,2,113.47,0.1,204.25,False
104323,2025-09-27,12102,West,Beauty,Mobile,2,21.56,0.1,38.81,False
102614,2025-08-23,11716,North,Apparel,Store,1,108.68,0.1,97.81,False
104477,2025-07-09,11848,South,Apparel,Mobile,1,59.95,0.0,59.95,False
101659,2025-06-12,12984,West,Apparel,Web,1,33.42,0.05,31.75,False
103384,2025-12-12,12216,West,Beauty,Web,4,29.71,0.0,118.84,False
102883,2025-09-20,10094,East,Beauty,Store,1,28.47,0.0,28.47,False
102635,2025-01-15,12585,South,Electronics,Web,2,252.59,0.0,505.18,False
103299,2025-11-25,10620,West,Electronics,Mobile,1,136.87,0.0,136.87,False
101377,2025-08-06,12327,South,Apparel,Mobile,1,35.69,0.0,35.69,False
103065,2025-10-05,11759,West,Apparel,Web,2,24.97,0.0,49.94,False
102759,2025-01-11,10070,East,Sports,Web,2,41.03,0.0,82.06,False
103926,2025-06-20,12859,East,Beauty,Store,1,12.03,0.0,12.03,False
102887,2025-12-09,12561,West,Sports,Web,1,43.54,0.0,43.54,False
103510,2025-10-24,10437,East,Apparel,Mobile,1,37.25,0.0,37.25,False
104602,2025-11-05,12464,South,Apparel,Web,1,70.62,0.0,70.62,False
101724,2025-04-21,10330,South,Apparel,Mobile,4,45.66,0.0,182.64,False
103466,2025-11-19,11741,North,Apparel,Store,1,31.39,0.0,31.39,False
104639,2025-09-21,12267,North,Apparel,Web,2,37.53,0.0,75.06,False
100943,2025-01-14,10597,East,Apparel,Web,2,40.88,0.1,73.58,False
103983,2025-11-19,11790,North,Sports,Mobile,1,184.92,0.0,184.92,False
103340,2025-11-25,10841,West,Beauty,Web,2,11.93,0.1,21.47,False
100241,2025-09-01,11143,West,Beauty,Store,1,17.79,0.0,17.79,False
101789,2025-09-21,12464,East,Beauty,Mobile,2,38.93,0.0,77.86,False
101926,2025-04-25,12211,North,Beauty,Store,1,23.88,0.05,22.69,True
100526,2025-09-27,12435,North,Apparel,Web,1,55.48,0.2,44.38,True
104875,2025-10-16,11082,South,Home,Web,1,75.85,0.0,75.85,False
104057,2025-08-18,10448,East,Apparel,Mobile,1,55.61,0.05,52.83,False
102544,2025-02-19,11392,South,Apparel,Store,1,35.47,0.1,31.92,False
102252,2025-09-13,12238,West,Sports,Store,3,42.41,0.0,127.23,False
104093,2025-11-14,12940,West,Apparel,Web,4,35.33,0.0,141.32,False
102136,2025-01-09,10523,East,Apparel,Store,3,33.37,0.0,100.11,False
104327,2025-10-27,12089,South,Sports,Web,3,91.67,0.0,275.01,False
100429,2025-10-27,12048,West,Apparel,Store,1,44.83,0.05,42.59,False
104920,2025-12-01,11995,South,Home,Mobile,2,75.57,0.0,151.14,False
102066,2025-10-10,12680,West,Home,Web,3,31.46,0.05,89.66,False
102325,2025-03-10,10201,West,Home,Mobile,1,45.21,0.0,45.21,False
104450,2025-07-03,12892,North,Apparel,Mobile,2,70.66,0.0,141.32,False
104459,2025-09-18,11640,East,Electronics,Mobile,3,257.86,0.05,734.9,False
101478,2025-12-08,12105,East,Home,Web,1,55.92,0.05,53.12,False
100338,2025-10-13,10300,West,Electronics,Web,1,187.1,0.0,187.1,False
102074,2025-03-20,11168,North,Sports,Mobile,2,71.11,0.0,142.22,False
102011,2025-04-10,12029,East,Beauty,Web,1,39.55,0.0,39.55,False
100253,2025-12-09,11254,East,Apparel,Store,4,83.7,0.0,334.8,False
100320,2025-11-05,10543,South,Apparel,Mobile,2,30.21,0.05,57.4,False
102048,2025-02-01,10675,East,Apparel,Mobile,2,67.89,0.0,135.78,False
100946,2025-01-16,10779,West,Home,Mobile,2,45.28,0.0,90.56,False
102512,2025-09-18,12786,West,Electronics,Mobile,3,168.52,0.0,505.56,False
101084,2025-03-14,10234,North,Electronics,Store,1,200.91,0.2,160.73,False
101191,2025-11-04,11317,North,Apparel,Web,1,36.7,0.1,33.03,False
100620,2025-07-06,10935,South,Home,Mobile,5,43.1,0.1,193.95,False
102098,2025-08-13,10209,South,Home,Mobile,1,123.95,0.0,123.95,False
100750,2025-04-16,10827,West,Electronics,Mobile,4,92.38,0.2,295.62,False
102921,2025-04-13,10428,,Apparel,Store,1,44.53,0.05,42.3,False
103860,2025-12-11,10739,South,Sports,Web,1,76.13,0.0,76.13,False
101864,2025-03-07,11639,East,Electronics,Mobile,1,205.86,0.0,205.86,False
101958,2025-07-25,10259,West,Sports,Web,4,100.77,0.2,322.46,False
103678,2025-04-13,10355,East,Electronics,Web,1,150.91,0.0,150.91,False
102557,2025-11-25,11534,South,Home,Store,1,52.18,0.05,49.57,False
101777,2025-01-10,11082,North,Apparel,Mobile,1,72.51,0.0,72.51,False
100577,2025-06-23,11351,North,Electronics,Store,1,134.74,0.0,134.74,False
101667,2025-08-25,11471,West,Apparel,Mobile,1,12.75,0.0,12.75,True
101395,2025-02-14,12983,North,Electronics,Web,2,326.63,0.05,620.6,False
102183,2025-06-16,10352,South,Apparel,Web,3,54.47,0.1,147.07,False
101805,2025-03-19,11481,North,Home,Store,5,61.41,0.0,307.05,False
104356,2025-03-22,12471,South,Home,Web,1,112.96,0.0,112.96,False
100270,2025-08-26,10604,North,Home,Web,1,94.74,0.2,75.79,False
100170,2025-06-19,11917,East,Sports,Mobile,1,30.08,0.0,30.08,False
102041,2025-01-02,12531,North,Electronics,Mobile,2,80.27,0.0,160.54,False
103071,2025-05-10,12888,South,Apparel,Mobile,2,134.45,0.1,242.01,True
103502,2025-05-19,12129,North,Apparel,Mobile,1,24.32,0.0,24.32,False
101815,2025-10-05,10848,North,Apparel,Web,2,14.51,0.1,26.12,True
103573,2025-09-21,10766,South,Electronics,Store,1,158.28,0.1,142.45,False
102523,2025-07-16,11872,North,Apparel,Web,1,72.98,0.0,72.98,False
101496,2025-04-17,11824,North,Apparel,Web,1,22.0,0.05,20.9,False
102817,2025-09-20,11924,East,Electronics,Web,1,188.85,0.0,188.85,True
101275,2025-05-19,11691,South,Home,Store,1,208.62,0.0,208.62,False
104178,2025-08-10,11609,East,Electronics,Web,3,144.34,0.0,433.02,False
101786,2025-11-21,12137,West,Home,Mobile,3,65.88,0.2,158.11,False
102986,2025-06-22,12856,North,Electronics,Web,3,194.72,0.2,467.33,False
104926,2025-01-26,12628,South,Beauty,Web,1,37.66,0.05,35.78,False
103228,2025-08-18,12440,South,Home,Web,1,53.06,0.05,50.41,False
103866,2025-12-06,11292,South,Home,Mobile,1,65.85,0.05,62.56,False
102170,2025-10-15,11413,North,Apparel,Web,1,60.0,0.05,57.0,False
102301,2025-08-25,11453,South,Apparel,Mobile,1,39.52,0.0,39.52,False
103496,2025-12-17,11594,East,Apparel,Mobile,3,75.15,0.0,225.45,False
102461,2025-08-13,10547,North,Electronics,Mobile,3,129.68,0.05,369.59,False
100295,2025-04-18,12872,South,Sports,Mobile,1,67.07,0.2,53.66,False
101070,2025-02-07,11234,South,Sports,Store,3,142.27,0.0,426.81,False
100053,2025-05-16,10431,West,Apparel,Mobile,5,51.45,0.1,231.52,False
104078,2025-07-15,10754,South,Home,Web,1,28.27,0.0,28.27,False
104752,2025-06-20,11954,South,Beauty,Web,1,29.31,0.1,26.38,False
103009,2025-02-16,10174,East,Electronics,Mobile,3,329.21,0.0,987.63,False
102722,2025-07-26,10189,South,Home,Mobile,3,30.94,0.05,88.18,False
102006,2025-08-10,11187,North,Apparel,Mobile,2,45.39,0.05,86.24,False
100301,2025-12-04,10168,,Sports,Mobile,3,47.62,0.05,135.72,False
100365,2025-04-18,12118,South,Beauty,Mobile,1,24.58,0.1,22.12,True
100102,2025-12-08,10614,East,Electronics,Mobile,2,267.42,0.0,534.84,False
104482,2025-07-21,11521,North,Beauty,Web,2,14.29,0.2,22.86,False
104029,2025-05-21,11500,South,Home,Web,1,36.96,0.0,36.96,False
104411,2025-12-21,10546,East,Beauty,Web,1,22.45,0.0,22.45,False
102732,2025-12-11,12621,West,Apparel,Web,2,30.43,0.05,57.82,False
102666,2025-11-20,11921,East,Sports,Web,1,78.22,0.0,78.22,False
103492,2025-11-26,10487,East,Apparel,Mobile,2,22.54,0.1,40.57,False
101487,2025-08-08,10198,North,Apparel,Web,3,37.52,0.05,106.93,False
104976,2025-09-18,12215,North,Apparel,Mobile,1,102.82,0.0,102.82,True
100374,2025-10-06,11678,North,Home,Mobile,2,61.45,0.2,98.32,False
101213,2025-03-07,10241,West,Apparel,Mobile,2,30.09,0.0,60.18,False
100544,2025-03-18,12908,East,Electronics,Web,2,143.99,0.0,287.98,False
101351,2025-05-27,11282,East,Electronics,Web,1,190.36,0.0,190.36,False
100291,2025-05-19,10229,East,Electronics,Store,2,205.32,0.2,328.51,False
103315,2025-06-24,10863,South,Electronics,Web,1,190.3,0.0,190.3,False
100389,2025-11-09,11726,South,Sports,Mobile,1,53.81,0.05,51.12,False
104385,2025-08-24,11585,North,Apparel,Web,2,36.35,0.0,72.7,False
103832,2025-05-26,11192,North,Apparel,Web,1,16.11,0.0,16.11,False
101870,2025-06-03,11730,West,Beauty,Web,2,33.16,0.0,66.32,False
103346,2025-11-02,12193,West,Electronics,Web,3,185.78,0.0,557.34,False
100247,2025-02-11,12218,North,Apparel,Mobile,1,23.67,0.0,23.67,False
102754,2025-09-12,12225,North,Home,Mobile,2,120.5,0.05,228.95,False
102164,2025-08-02,12271,South,Sports,Mobile,1,93.21,0.0,93.21,False
100792,2025-11-23,12148,East,Home,Web,4,72.52,0.0,290.08,False
103565,2025-10-23,12156,East,Home,Web,1,38.23,0.1,34.41,False
104666,2025-10-03,10299,North,Home,Web,5,23.17,0.0,115.85,False
100410,2025-06-05,11799,North,Beauty,Web,1,42.45,0.05,40.33,False
102005,2025-05-25,12539,West,Home,Web,1,21.26,0.0,21.26,False
104321,2025-10-11,11026,East,Sports,Web,2,55.54,0.2,88.86,False
101894,2025-02-01,10933,South,Home,Mobile,1,99.38,0.0,99.38,False
101184,2025-12-02,12895,North,Beauty,Mobile,1,30.6,0.0,30.6,True
103490,2025-01-22,12480,North,Electronics,Mobile,1,410.34,0.0,410.34,False
100832,2025-11-25,12959,East,Electronics,Mobile,1,148.62,0.0,148.62,False
102227,2025-06-01,11125,East,Electronics,Web,2,221.09,0.05,420.07,False
101803,2025-08-04,12001,South,Beauty,Mobile,1,23.83,0.0,23.83,False
100690,2025-09-09,10249,,Home,Web,1,28.8,0.0,28.8,False
104112,2025-08-09,10195,North,Beauty,Web,1,46.36,0.0,46.36,False
103564,2025-06-10,10114,South,Apparel,Web,2,59.59,0.0,119.18,False
103068,2025-11-01,12787,North,Electronics,Web,5,346.38,0.0,1731.9,False
104398,2025-12-06,10690,South,Sports,Web,1,123.9,0.0,123.9,False
104219,2025-10-04,11248,West,Home,Web,2,115.04,0.0,230.08,True
101075,2025-10-11,10989,,Electronics,Mobile,1,100.29,0.05,95.28,False
102803,2025-07-02,10069,West,Apparel,Web,1,23.13,0.0,23.13,False
104500,2025-07-22,11363,East,Beauty,Web,4,61.27,0.0,245.08,False
102439,2025-12-12,12076,West,Apparel,Web,2,67.84,0.0,135.68,False
102111,2025-08-01,11031,West,Apparel,Web,3,18.02,0.2,43.25,False
100769,2025-12-21,11883,East,Apparel,Web,2,49.58,0.1,89.24,False
102804,2025-05-25,10407,West,Electronics,Store,1,167.62,0.0,167.62,False
103509,2025-12-17,11726,South,Electronics,Store,2,274.49,0.0,548.98,False
101946,2025-08-19,11068,East,Electronics,Web,1,293.39,0.05,278.72,True
100554,2025-11-01,11611,West,Sports,Web,3,101.61,0.2,243.86,False
100752,2025-12-09,12735,South,Home,Web,5,80.8,0.0,404.0,False
103879,2025-12-08,12725,East,Sports,Web,1,137.08,0.0,137.08,False
102881,2025-10-22,10625,East,Home,Mobile,2,69.96,0.1,125.93,False
101041,2025-06-18,11358,South,Apparel,Store,1,65.33,0.0,65.33,False
103953,2025-08-23,12804,East,Electronics,Web,1,188.98,0.0,188.98,False
104727,2025-12-05,11122,,Apparel,Mobile,1,27.7,0.0,27.7,True
100363,2025-05-26,11791,East,Beauty,Web,3,42.15,0.1,113.8,False
103922,2025-02-06,11971,North,Beauty,Web,3,22.53,0.0,67.59,False
101135,2025-12-18,12995,West,Beauty,Web,1,28.36,0.1,25.52,False
103306,2025-01-25,10920,East,Apparel,Web,1,21.8,0.0,21.8,False
104021,2025-07-18,10007,West,Apparel,Mobile,1,66.48,0.1,59.83,False
100550,2025-05-06,12683,East,Apparel,Store,1,62.07,0.2,49.66,False
103025,2025-05-02,12020,North,Home,Store,2,74.04,0.0,148.08,False
104765,2025-10-24,12937,East,Beauty,Store,1,25.43,0.0,25.43,False
101622,2025-11-08,11814,North,Apparel,Web,1,57.77,0.0,57.77,False
103967,2025-01-06,11488,East,Sports,Mobile,5,206.9,0.0,1034.5,True
102638,2025-05-11,12395,West,Apparel,Store,1,61.46,0.05,58.39,True
104846,2025-10-05,10598,East,Home,Mobile,1,147.63,0.2,118.1,False
103888,2025-08-04,10067,East,Sports,Mobile,1,85.03,0.1,76.53,False
100842,2025-11-27,12794,West,Electronics,Store,1,240.3,0.05,228.28,False
102495,2025-11-09,11503,East,Apparel,Store,2,46.71,0.0,93.42,False
102068,2025-09-18,10259,East,Home,Mobile,2,150.24,0.05,285.46,False
103954,2025-11-09,10495,West,Apparel,Mobile,1,72.83,0.0,72.83,False
100879,2025-10-18,11329,South,Apparel,Mobile,1,36.82,0.0,36.82,False
104515,2025-06-21,11460,North,Home,Store,3,41.79,0.0,125.37,False
102747,2025-05-21,10864,South,Sports,Mobile,3,59.55,0.0,178.65,False
100863,2025-08-27,11701,West,Apparel,Mobile,1,59.37,0.05,56.4,False
104355,2025-11-02,12588,East,Apparel,Web,5,71.03,0.0,355.15,False
103261,2025-05-22,11425,East,Beauty,Web,1,15.63,0.0,15.63,False
102402,2025-03-25,10301,South,Apparel,Mobile,1,79.41,0.0,79.41,False
102059,2025-03-22,10834,South,Home,Store,4,52.43,0.0,209.72,False
102806,2025-10-17,12185,East,Home,Web,1,21.28,0.0,21.28,False
101911,2025-11-20,10490,East,Apparel,Mobile,1,29.83,0.0,29.83,False
103746,2025-05-06,12668,South,Electronics,Mobile,1,215.12,0.0,215.12,False
104104,2025-11-09,11281,East,Apparel,Store,1,98.29,0.0,98.29,False
101073,2025-12-12,12906,North,Home,Web,3,55.01,0.0,165.03,False
101753,2025-07-25,12104,North,Apparel,Store,1,42.03,0.0,42.03,False
101159,2025-12-01,11043,North,Apparel,Web,4,36.46,0.0,145.84,True
100058,2025-12-14,10742,West,Sports,Mobile,1,115.46,0.05,109.69,True
101326,2025-11-03,12267,East,Beauty,Web,1,24.26,0.0,24.26,False
104267,2025-06-05,10364,North,Apparel,Store,1,47.45,0.05,45.08,True
102294,2025-11-07,10983,North,Home,Mobile,4,137.58,0.0,550.32,False
102953,2025-10-01,12149,North,Apparel,Web,2,33.06,0.0,66.12,False
101238,2025-02-19,11739,East,Home,Web,3,37.16,0.0,111.48,False
102398,2025-10-01,10254,East,Home,Mobile,1,110.56,0.05,105.03,False
102541,2025-05-25,11404,South,Home,Web,1,51.73,0.0,51.73,False
102529,2025-08-24,11855,South,Beauty,Mobile,1,40.97,0.0,40.97,False
104400,2025-03-25,10512,,Beauty,Web,1,46.67,0.05,44.34,False
103390,2025-06-11,12019,South,Home,Web,2,32.12,0.1,57.82,False
101513,2025-02-23,12846,South,Sports,Web,1,98.78,0.05,93.84,False
102196,2025-11-07,12222,South,Apparel,Web,1,86.69,0.0,86.69,True
103512,2025-05-02,10968,East,Beauty,Web,4,37.98,0.1,136.73,False
102718,2025-10-07,10856,North,Apparel,Web,1,21.08,0.2,16.86,False
101068,2025-07-13,10656,East,Apparel,Mobile,1,47.64,0.0,47.64,True
102195,2025-12-04,12542,East,Beauty,Web,1,34.21,0.0,34.21,False
103852,2025-09-25,11396,North,Sports,Mobile,3,40.32,0.0,120.96,False
100076,2025-02-04,10123,East,Apparel,Web,2,76.07,0.0,152.14,False
100516,2025-03-08,11725,South,Apparel,Mobile,1,56.31,0.0,56.31,False
102654,2025-08-26,10184,South,Apparel,Store,1,61.19,0.05,58.13,False
101799,2025-07-21,11956,North,Apparel,Mobile,5,29.56,0.2,118.24,True
104049,2025-06-13,12199,North,Apparel,Mobile,1,41.29,0.0,41.29,False
104142,2025-04-20,12875,West,Beauty,Web,1,10.85,0.1,9.76,False
102500,2025-12-08,11135,North,Beauty,Store,1,31.25,0.0,31.25,False
104849,2025-08-03,12310,West,Electronics,Web,2,260.77,0.0,521.54,False
104868,2025-03-03,11899,West,Electronics,Web,1,231.89,0.05,220.3,False
100192,2025-06-24,12865,North,Home,Store,2,82.55,0.05,156.84,False
102780,2025-03-07,11726,South,Sports,Web,1,61.08,0.0,61.08,False
101038,2025-09-09,11124,South,Apparel,Mobile,1,30.97,0.2,24.78,False
102178,2025-03-07,10051,South,Sports,Mobile,1,131.59,0.1,118.43,True
101959,2025-08-04,12977,West,Sports,Store,1,62.49,0.05,59.37,False
104553,2025-09-16,11804,East,Electronics,Web,1,99.18,0.0,99.18,False
104128,2025-07-16,11423,North,Home,Store,1,35.26,0.0,35.26,False
102505,2025-05-26,12360,East,Apparel,Mobile,3,31.0,0.0,93.0,False
101303,2025-06-07,11482,East,Home,Web,4,28.04,0.0,112.16,False
100626,2025-09-25,10885,West,Home,Web,2,43.08,0.0,86.16,True
103060,2025-08-25,10989,,Beauty,Mobile,4,16.78,0.0,67.12,False
102855,2025-12-18,10233,East,Electronics,Store,2,289.98,0.05,550.96,False
101099,2025-12-11,12561,South,Home,Store,2,86.96,0.0,173.92,False
104530,2025-11-07,12763,South,Beauty,Mobile,3,23.38,0.0,70.14,False
101908,2025-11-24,10731,East,Apparel,Web,4,37.68,0.0,150.72,False
104680,2025-11-19,11643,South,Sports,Web,2,57.71,0.0,115.42,False
102675,2025-05-21,12559,North,Beauty,Store,2,27.38,0.1,49.28,False
103524,2025-10-25,11519,South,Sports,Web,2,105.05,0.0,210.1,False
101910,2025-11-07,11222,North,Sports,Web,1,36.0,0.1,32.4,False
102198,2025-12-18,11582,East,Sports,Store,2,63.59,0.05,120.82,False
104452,2025-11-27,11875,North,Sports,Web,1,41.0,0.0,41.0,False
102903,2025-08-02,11562,South,Home,Store,2,32.23,0.0,64.46,False
104916,2025-01-15,11331,East,Beauty,Web,1,39.38,0.0,39.38,False
100309,2025-07-27,10561,North,Sports,Web,2,92.89,0.2,148.62,False
101412,2025-11-04,12473,South,Electronics,Store,1,211.79,0.0,211.79,False
100775,2025-12-19,11485,South,Apparel,Web,1,48.76,0.0,48.76,False
100484,2025-01-03,10331,East,Apparel,Web,5,67.09,0.0,335.45,False
104619,2025-07-13,11216,South,Apparel,Mobile,2,23.16,0.05,44.0,False
100367,2025-11-23,12590,South,Apparel,Mobile,1,40.94,0.2,32.75,False
100570,2025-01-13,11080,South,Electronics,Web,4,194.37,0.0,777.48,False
103143,2025-10-21,12350,South,Sports,Store,1,31.94,0.0,31.94,False
100649,2025-10-02,10102,East,Home,Store,1,108.99,0.0,108.99,False
102872,2025-01-08,11528,North,Sports,Mobile,2,42.54,0.0,85.08,False
100441,2025-07-09,10579,North,Home,Mobile,1,41.57,0.1,37.41,True
101593,2025-12-22,12939,West,Electronics,Web,2,123.59,0.0,247.18,False
102263,2025-09-15,12925,North,Apparel,Mobile,1,46.49,0.0,46.49,True
100896,2025-11-20,12641,North,Beauty,Mobile,3,31.39,0.0,94.17,False
103835,2025-06-16,12977,East,Home,Web,3,43.42,0.1,117.23,False
101541,2025-06-24,11519,North,Home,Web,1,76.72,0.0,76.72,False
101404,2025-03-27,12464,North,Electronics,Store,5,153.19,0.1,689.36,False
103465,2025-06-16,10194,South,Home,Web,2,57.45,0.05,109.16,False
103925,2025-09-11,11611,North,Sports,Web,2,44.48,0.05,84.51,False
104230,2025-03-04,12678,South,Sports,Web,1,112.26,0.1,101.03,False
103750,2025-12-15,12065,West,Home,Web,1,77.14,0.0,77.14,False
104943,2025-08-02,12752,South,Beauty,Mobile,1,24.93,0.0,24.93,False
104688,2025-03-22,11198,North,Apparel,Web,1,62.51,0.0,62.51,False
102031,2025-10-20,11088,East,Beauty,Store,3,29.58,0.0,88.74,True
100945,2025-01-09,10262,South,Home,Mobile,4,43.12,0.0,172.48,False
101689,2025-11-12,11814,West,Beauty,Web,3,31.26,0.05,89.09,False
104235,2025-10-13,11643,West,Apparel,Store,5,31.41,0.0,157.05,True
100072,2025-10-12,12605,East,Sports,Mobile,1,57.91,0.0,57.91,False
104183,2025-06-20,12852,East,Apparel,Mobile,4,23.89,0.0,95.56,False
103675,2025-09-24,11142,North,Home,Web,1,69.18,0.2,55.34,False
100994,2025-10-19,10444,East,Apparel,Web,1,47.3,0.1,42.57,False
100762,2025-09-11,11449,North,Sports,Store,4,74.51,0.0,298.04,False
102137,2025-01-20,11375,North,Beauty,Store,1,51.06,0.0,51.06,False
100173,2025-06-27,12452,South,Electronics,Web,1,352.22,0.1,317.0,False
102065,2025-05-02,11383,North,Home,Mobile,4,30.12,0.0,120.48,False
101734,2025-04-15,10458,East,Electronics,Web,3,203.47,0.1,549.37,False
104504,2025-08-27,12616,West,Sports,Web,2,71.09,0.05,135.07,False
103941,2025-10-03,11635,East,Beauty,Web,1,42.63,0.0,42.63,False
102511,2025-06-07,11913,South,Home,Mobile,1,26.47,0.0,26.47,False
102866,2025-12-03,10118,North,Beauty,Mobile,5,15.74,0.05,74.76,False
102351,2025-03-04,11034,East,Home,Mobile,2,132.69,0.0,265.38,False
101775,2025-05-27,10350,North,Apparel,Mobile,1,53.66,0.05,50.98,False
104025,2025-01-03,10645,West,Apparel,Web,1,37.28,0.0,37.28,False
100838,2025-11-03,12630,South,Electronics,Mobile,1,200.74,0.0,200.74,False
100864,2025-03-08,12044,North,Beauty,Mobile,1,31.19,0.0,31.19,False
103357,2025-08-26,10917,South,Home,Mobile,5,60.57,0.1,272.57,False
103451,2025-10-20,11619,West,Sports,Mobile,5,58.06,0.0,290.3,True
101903,2025-08-23,11048,,Home,Mobile,1,77.58,0.05,73.7,False
100298,2025-09-01,10049,North,Apparel,Mobile,1,33.7,0.05,32.02,False
100371,2025-12-24,11302,North,Sports,Mobile,1,98.74,0.0,98.74,False
101899,2025-04-09,10325,East,Electronics,Web,1,95.05,0.2,76.04,False
101293,2025-02-26,10093,North,Electronics,Mobile,2,260.49,0.0,520.98,False
100266,2025-05-19,10440,North,Sports,Web,3,39.21,0.0,117.63,False
103209,2025-11-12,11657,North,Apparel,Mobile,4,150.04,0.0,600.16,True
101784,2025-05-04,10817,West,Electronics,Mobile,1,162.39,0.2,129.91,False
101029,2025-12-16,11047,North,Sports,Web,1,69.29,0.1,62.36,False
100519,2025-06-27,11925,North,Apparel,Mobile,3,97.61,0.0,292.83,True
104603,2025-09-02,12733,North,Electronics,Web,4,104.52,0.1,376.27,False
102446,2025-03-01,10120,East,Sports,Web,1,68.97,0.0,68.97,False
102711,2025-11-21,11259,South,Electronics,Web,2,180.32,0.1,324.58,False
101914,2025-09-15,12194,North,Sports,Web,1,73.38,0.05,69.71,False
102869,2025-12-04,12403,,Sports,Mobile,3,72.98,0.0,218.94,False
103706,2025-11-09,12320,North,Electronics,Web,1,183.21,0.0,183.21,False
101609,2025-07-13,11733,North,Sports,Web,5,60.46,0.05,287.18,False
102877,2025-08-05,12776,North,Apparel,Web,2,75.78,0.05,143.98,False
103579,2025-07-03,11559,South,Apparel,Web,2,32.52,0.0,65.04,False
100395,2025-01-08,11629,,Apparel,Store,1,36.71,0.05,34.87,False
100094,2025-07-04,12008,West,Beauty,Store,4,64.37,0.0,257.48,False
103224,2025-05-21,10670,West,Electronics,Mobile,1,334.85,0.05,318.11,False
103709,2025-10-24,10803,East,Beauty,Mobile,2,26.27,0.0,52.54,False
101785,2025-03-23,10626,South,Home,Mobile,1,41.78,0.0,41.78,False
101983,2025-09-01,11064,West,Sports,Web,1,39.5,0.1,35.55,False
101936,2025-04-11,11964,North,Electronics,Mobile,1,128.86,0.0,128.86,False
104052,2025-04-12,12060,West,Apparel,Mobile,2,34.7,0.0,69.4,False
104620,2025-11-12,12740,South,Beauty,Web,4,25.51,0.05,96.94,False
102756,2025-11-16,11247,East,Sports,Web,2,58.84,0.0,117.68,False
104834,2025-11-06,10204,North,Apparel,Mobile,1,93.52,0.2,74.82,True
103223,2025-07-25,11262,South,Home,Web,3,45.66,0.0,136.98,False
104715,2025-08-09,11662,West,Apparel,Web,1,28.64,0.0,28.64,False
103284,2025-05-10,12523,North,Beauty,Mobile,1,45.88,0.0,45.88,False
103704,2025-06-22,11209,West,Apparel,Mobile,2,78.6,0.1,141.48,False
103231,2025-04-02,12320,South,Electronics,Mobile,2,68.28,0.05,129.73,False
100881,2025-05-25,12223,South,Apparel,Store,3,28.19,0.0,84.57,True
101431,2025-01-20,11139,West,Electronics,Mobile,1,127.15,0.2,101.72,False
103047,2025-07-09,12274,North,Sports,Web,5,19.85,0.0,99.25,False
103008,2025-04-07,11675,East,Home,Web,1,73.66,0.1,66.29,False
100112,2025-09-18,10291,North,Home,Web,1,93.31,0.1,83.98,False
102365,2025-09-27,12132,East,Apparel,Mobile,1,36.7,0.0,36.7,False
101321,2025-03-04,12511,South,Sports,Web,2,128.52,0.1,231.34,False
103991,2025-09-17,10248,South,Apparel,Web,1,25.47,0.0,25.47,False
102576,2025-08-19,10568,North,Beauty,Web,3,33.2,0.0,99.6,False
100947,2025-12-03,11707,West,Apparel,Web,1,37.19,0.05,35.33,False
104301,2025-06-25,12793,North,Apparel,Web,1,65.68,0.05,62.4,True
101587,2025-09-14,11456,East,Apparel,Mobile,1,41.12,0.1,37.01,True
101177,2025-05-12,10074,East,Electronics,Store,1,163.07,0.0,163.07,False
102641,2025-12-16,11970,North,Beauty,Mobile,2,14.52,0.0,29.04,False
103576,2025-09-03,10711,North,Apparel,Store,4,47.72,0.2,152.7,False
102592,2025-12-01,11962,South,Apparel,Store,1,26.46,0.05,25.14,False
100630,2025-04-12,11189,South,Beauty,Web,3,51.56,0.0,154.68,False
103739,2025-07-06,10539,North,Electronics,Web,3,158.18,0.05,450.81,False
103532,2025-02-05,11228,East,Apparel,Store,3,62.25,0.1,168.08,False
104611,2025-11-21,10439,North,Electronics,Mobile,1,224.02,0.0,224.02,False
101614,2025-12-08,12897,East,Electronics,Web,1,138.81,0.0,138.81,False
103339,2025-08-08,10659,East,Apparel,Web,1,50.13,0.0,50.13,False
104997,2025-10-03,11439,South,Apparel,Store,2,34.09,0.0,68.18,False
102156,2025-04-10,11695,West,Electronics,Mobile,1,223.6,0.2,178.88,False
101742,2025-09-23,12622,North,Beauty,Web,2,28.83,0.0,57.66,False
104394,2025-11-27,12195,East,Home,Mobile,1,71.36,0.0,71.36,False
103444,2025-10-10,10736,West,Apparel,Mobile,1,33.91,0.0,33.91,False
101877,2025-12-14,12169,North,Electronics,Mobile,2,209.4,0.0,418.8,False
103505,2025-05-12,10712,South,Home,Web,1,75.94,0.2,60.75,False
102089,2025-05-10,11598,East,Electronics,Web,1,139.19,0.0,139.19,False
104468,2025-01-20,10637,East,Beauty,Store,3,12.06,0.0,36.18,False
102162,2025-09-06,11424,West,Beauty,Mobile,3,34.37,0.1,92.8,False
104876,2025-04-04,11344,West,Home,Mobile,1,62.36,0.2,49.89,False
101923,2025-11-02,12142,East,Beauty,Web,1,38.34,0.0,38.34,False
100287,2025-04-23,11155,South,Electronics,Mobile,2,154.63,0.0,309.26,False
102930,2025-04-21,12455,East,Home,Web,1,91.83,0.05,87.24,False
104348,2025-11-21,11373,North,Electronics,Mobile,1,186.47,0.1,167.82,True
103334,2025-10-15,12701,West,Electronics,Mobile,1,130.29,0.1,117.26,False
